,date,tweet,word,source_file
0,2023-10-07,I genuinely cannot comprehend how someone can be a zionist like at all. U have to be a bad person or only get misinformation and theres no excuse for the latter actually,zionist,scraped_tweets_zionist_43618.json
1,2023-10-07,Hope Bella is distancing herself from these fake ass Zionist friends,zionist,scraped_tweets_zionist_43618.json
2,2023-10-07,lemme say this now if you're a zionist or support Israel in any way hard block me immediately,zionist,scraped_tweets_zionist_43618.json
3,2023-10-07,"Did the Arabs immediately resist Zionism? (PART II)

In fact, the Faisal-Weitzmann Agreement was anything but a one-off.

There was great reason for optimism about cooperation between Zionists & Arabs in the Levant.

For example, the following is an exchange of letters between…",zionist,scraped_tweets_zionist_43618.json
4,2023-10-07,The True face of Isra’el because I said Palestinians have every right to resist the occupation! ,zionist,scraped_tweets_zionist_43618.json
5,2023-10-07,Zionists will always show their true faces,zionist,scraped_tweets_zionist_43618.json
6,2023-10-07,"ISIS TO ISLAM
IS WHAT
ZIONISM IS JUDAISM

Speaking up against the actions of the Zionist running the fucking show. Doesn’t mean your against Jews",zionist,scraped_tweets_zionist_43618.json
7,2023-10-07,I was detained and torture today.,zionist,scraped_tweets_zionist_43618.json
8,2023-10-07,Zionists are pure terrorists.,zionist,scraped_tweets_zionist_43618.json
9,2023-10-07,Now is it a coincidence that the same group of people who support Ukrainian Nazi aggression also support Israeli Nazis (Zionists) aggression?  All the while invoking false claims of self defense and pretending to oppose racism?,zionist,scraped_tweets_zionist_43618.json
10,2023-10-07,"Caption: Surprise attack, Operation Al Aqsa Storm, rips through Israeli Defences and exposes the reality of the Illegal Zionist Occupation 
.
.
.
#ummah #palestine #gaza #israel #islam #hizbuttahrir #HTamerica #quran #zionists #sunnah #khilafah",zionist,scraped_tweets_zionist_43618.json
11,2023-10-07,"Zionists aren’t civilians 
Setters aren’t civilians 
All are complicit in this crime",zionist,scraped_tweets_zionist_43618.json
12,2023-10-07,Malaysian National and #ConInc shill Ian Miles Cheong now using his Twitter platform to push international Zionist talking points. He pays no American taxes & will make money off of ad-revenue for this post--in addition to whatever he's getting paid to promote this propaganda.…,zionist,scraped_tweets_zionist_43618.json
13,2023-10-07,"According to the Quran, Allah gave the Jews divine authority to execute judgment against anyone who makes ""mischief in the land.""

QUESTIONS:
(1) Which land would that be?
(2) Can you think of anyone who's recently made mischief there?
(3) Does this mean that Allah is a Zionist?",zionist,scraped_tweets_zionist_43618.json
14,2023-10-07,“You can support Palestinian resistance without excusing the harm of civilians” and you can condemn SA without pandering to Zionists and whitewashing the most brutal occupation in modern history.,zionist,scraped_tweets_zionist_43618.json
15,2023-10-07,Albert Pike predicted WW3 would start between the Zionists and Muslims,zionist,scraped_tweets_zionist_43618.json
16,2023-10-07,the way all these celebs could’ve just stayed quiet… now everyone knows you’re a disgusting zionist just because you wanted to post an instagram story,zionist,scraped_tweets_zionist_43618.json
17,2023-10-07,imagine coming out as a zionist and then letting everyone know you have no idea what you’re even talking about and are just being performative by deleting your stance a couple hours later. like you can’t be serious.,zionist,scraped_tweets_zionist_43618.json
18,2023-10-07,"STOP saying ""this is not a religious war"" when you what you want to say is ""support for Palestine is not anti semetic ""

This is genocide enacted by Zionists. 

Zionism is a form of extreme nationalism rooted in the religious belief that Palestine should be for the Jews.",zionist,scraped_tweets_zionist_43618.json
19,2023-10-07,"Look who is talking an over active social media attention seeker...
 A occupier/colonizer.... 
a zionist terror apologist.. 
Who always approves and defends  israeli crimes BUTT expects no response. 
Silly bald clown .. go chew on a shoe!! ziotard.",zionist,scraped_tweets_zionist_43618.json
20,2023-10-07,Kylie Jenner has deleted an Instagram story showing support to Israel.,zionist,scraped_tweets_zionist_43618.json
21,2023-10-07,"America’s prosperity, safety and stability is tied to the existence of Israel—unlike Ukraine, Afghanistan, or any other country the US is currently involved in “assisting” militarily or otherwise. For anyone saying that America should just stay out of it, you just don’t get it.",zionist,scraped_tweets_zionist_43618.json
22,2023-10-07,"This is a threat thinly disguised as a cry for help, with the implied premise being that our government will destroy everything for its own citizens to achieve everything for the zionist project.",zionist,scraped_tweets_zionist_43618.json
23,2023-10-07,"gonna log off for a bit bc i’m kinda triggered by the war conflict stuff going on with Palestine and Israel rn, especially after seeing that vid of the lifeless girl being spat on. but id just like to say, my account is NOT a safe place for zionists. Free Palestine take care",zionist,scraped_tweets_zionist_43618.json
24,2023-10-07,"What Israel is doing to Gaza is definition of terrorism 

There is no war. There is no army with high advance tanks/weapons for the Palestinians 

Instead Gaza is a massacre place where Zionist can do as their please with bombings with the power like USA/EU letting it happen",zionist,scraped_tweets_zionist_43618.json
25,2023-10-07,"Netanyahu tells the people of Gaza to leave. ""We will turn all the places that Hamas hides in and operates from into rubble."" But the people of Gaza have nowhere to go. That's the problem to begin with. Gaza is an open-air prison whose borders are controlled by Israel.",zionist,scraped_tweets_zionist_43618.json
26,2023-10-07,"This is why Palestinians, including women and children, never have had the privilege of being viewed as “civilians.” To the Zionist entity, every Palestinian is a target.",zionist,scraped_tweets_zionist_43618.json
27,2023-10-07,always knew my insta oomfs were superior because I haven’t seen nobody postin no zionist propaganda ,zionist,scraped_tweets_zionist_43618.json
28,2023-10-07,The United States did this to the Iraqi people for 10 years looking for weapons of mass destruction only to find nothing but have killed thousands of innocent women & children. Now they’re supporting Israel & sending aid to a Zionist terrorist state. Fuck that shit,zionist,scraped_tweets_zionist_43618.json
29,2023-10-07,"@_timhernandez
 gets in a heated argument with Zionist #palestine",zionist,scraped_tweets_zionist_43618.json
30,2023-10-07,"A key feature of neoconservatism is hysterical support for Israel, a pretext for all their wars. All those “American Firsters” groveling before the murderous Zionist overlords would be prudent to remind themselves that they are emboldening the very neocons they claim to despise",zionist,scraped_tweets_zionist_43618.json
31,2023-10-07,now this was probably just performative activism and she was just reposting some shit that looks like it’s supposed to be supportive but really she has no fucking clue what she’s looking at or she’s another celeb zionist lol,zionist,scraped_tweets_zionist_43618.json
32,2023-10-07,if ur a zionist block me. point blank period.,zionist,scraped_tweets_zionist_43618.json
33,2023-10-07,"Dear world: If you say nothing when half of Israel comes under massive rocket bombardment from Gaza, but only speak up when we inevitably defend ourselves, better you just keep quiet.",zionist,scraped_tweets_zionist_43618.json
34,2023-10-07,"It is clear

american and the british government are owned by zionist israel.

The level of hypocrisy is shocking

How can a countey repeatedly bomb its neighbours for years and then be the victims of a ""unprovoked"" attack?",zionist,scraped_tweets_zionist_43618.json
35,2023-10-08,"“You’re a Zionist shill for saying raping random women to death is bad!”

Ok. Call me whatever you’re not.",zionist,scraped_tweets_zionist_45092.json
36,2023-10-08,Do you know what Zionism is? They're nationalistic political movement that supports the existence of Israel. Any adult holding an Israel passport is a willing Zionist & participant in the genοcide of Palestine.,zionist,scraped_tweets_zionist_45092.json
37,2023-10-08,there’s a big difference between being anti semitic and being a zionist!,zionist,scraped_tweets_zionist_45092.json
38,2023-10-08,"I am extending the above criticism to anyone who types stuff like ""isn'treal"" instead of Israel. I want nothing more than the end of the Zionist state to lead in a 1000-year caliphate but whenever I read ""isn'treal"" or ""israhell"", for a split second I'm tempted to join the IDF",zionist,scraped_tweets_zionist_45092.json
39,2023-10-08,"Gotta get back on the Zionists’ good side after pissing them off by applauding a Nazi, I guess.",zionist,scraped_tweets_zionist_45092.json
40,2023-10-08,"Uyghurs aren't indigenous to Xinjiang either, they are also settlers. The Uyghur Khaganate are the ones that genοcided the indigenous Tocharians & now you're trying to steal their place as indigenous. You are just like Israeli Zionists.",zionist,scraped_tweets_zionist_45092.json
41,2023-10-08,They are Chinese nationals of Uyghur ethnic group (1 of 56 ethnic groups in China). They are indigenous to Mongolia not Xinjiang. They migrated to Xinjiang in the 8th century 1000 yrs after Han Dynasty. & After 1 century the Uyghur Khaganate genocided the indigenous Tocharians.,zionist,scraped_tweets_zionist_45092.json
42,2023-10-08,"3 Zionists and a Nazi harass a woman for years and somehow it's HER fault that they organized an entire takedown of her career and in doing so, helped fund a terrorist organization.",zionist,scraped_tweets_zionist_45092.json
43,2023-10-08,USPCN and the coalition in the Bay area met with a racist zionist counter protest.  We are LOUDER! #FreeGaza #FreePalestine #ResistanceIsJustified #ZionismIsRacism #طوفان_الأقص #AlAqsaFlood,zionist,scraped_tweets_zionist_45092.json
44,2023-10-08,"some zionist i was arguing with a couple of weeks ago before the hamas offensive was saying that americans should mind their own business about israel. if americans minded our own business then israel would collapse, lol",zionist,scraped_tweets_zionist_45092.json
45,2023-10-08,Since you wanna talk numbers Congratulations on being able to see 25 free in a Zionist settler state after having to serve in IDF to oppress those you learnt to hate and distrust! A great moral high-horse to begin focusing on a specific day while Palestinian lives suffer  daily>,zionist,scraped_tweets_zionist_45092.json
46,2023-10-08,"Always tears from the comfortable white westerners for the globe-trotting bougie ravers who were literally dancing on stolen Palestinian land.

Never tears for the schools, hospitals, and apartment buildings destroyed by the zionist apartheid state.",zionist,scraped_tweets_zionist_45092.json
47,2023-10-08,"She can't be a Zionist while supporting Palestine, learn some basic terms before you call your opinion opinion",zionist,scraped_tweets_zionist_45092.json
48,2023-10-08,"Cliche after cliche after cliche. 

Strange how both sides try to explain their views and if I question either one, I’m the bad guy…I’m unfollowed…I’m a Zionist… I’m anti-Israel… it’s amazing how both sides are sick.",zionist,scraped_tweets_zionist_45092.json
49,2023-10-08,"For opposing the murder of a concertgoing woman I was called a Zionist shill and a f@ggot. (Not at the same time, tho.)",zionist,scraped_tweets_zionist_45092.json
50,2023-10-08,"Albert Pike 1871-   The Third World War must be fomented by taking advantage of the differences caused by the ""agentur"" of the ""Illuminati"" between the political Zionists and the leaders of the Islamic World.   The war must be conducted in such a way that Islam (the Moslem Arabic…",zionist,scraped_tweets_zionist_45092.json
51,2023-10-08,Uproar over brutality on the part of resistance fighters is the morality of the zionist state’s monopoly on violence. A fight against genocide cannot always be fair in totally asymmetrical conditions. & violence is NOT without psychological consequences for the resistors.,zionist,scraped_tweets_zionist_45092.json
52,2023-10-08,"You sir
is a
certified
Zionist",zionist,scraped_tweets_zionist_45092.json
53,2023-10-08,"Zionists suddenly become sooooo worried about what ""advances peace and safety"" ""for everyone"" only when the zionist project is threatened.",zionist,scraped_tweets_zionist_45092.json
54,2023-10-08,"Ukraine and Palestine, however I was, I am and I will be a Zionist and I will never support the destruction of the Israeli state, just how I don't support the destruction of the Palestinian state",zionist,scraped_tweets_zionist_45092.json
55,2023-10-08,Only Zionists want people to think it’s complicated,zionist,scraped_tweets_zionist_45092.json
56,2023-10-08,THREAD OF CELEBRITIES YOU SHOULD UNFOLLOW. ps: they support israel,zionist,scraped_tweets_zionist_45092.json
57,2023-10-08,sooner or later y’all are gonna forget all the celebrities on this list are zionists and go back to liking them,zionist,scraped_tweets_zionist_45092.json
58,2023-10-08,"Before you light the world on fire, could we discuss a few questions first?
1/ What is a ""zionist""? 
2/ Are rothchillians real Jews? 
3/ Who were the Kazarians?
4/ Why does this secret brotherhood lie so much?",zionist,scraped_tweets_zionist_45092.json
59,2023-10-08,I'll say it again: thank God Joe Biden is our president.,zionist,scraped_tweets_zionist_45092.json
60,2023-10-08,"Which ""god?""  The god of this world?  The Zionist ""god?""",zionist,scraped_tweets_zionist_45092.json
61,2023-10-08,don’t slide in my DMs just to be a zionist cause imma make you look like a fucking fool,zionist,scraped_tweets_zionist_45092.json
62,2023-10-08,"Of course  founded on theft, human trafficking & slavery is backing the Zionist.",zionist,scraped_tweets_zionist_45092.json
63,2023-10-08,"Brilliant interview debunking the BBC’s sucking up to Zionistnarrative
BBC andcrying crocodile tears over past 48hrs of attacks
has been suffering these attacks for the past 75 years and 2 million people in Gazaimprisoned since 2007
Get real 
@BBC",zionist,scraped_tweets_zionist_45092.json
64,2023-10-08,This is the diffrence between zionists and real jewish people ,zionist,scraped_tweets_zionist_45092.json
65,2023-10-08,Zionists are so annoying,zionist,scraped_tweets_zionist_45092.json
66,2023-10-08,"Huge clashes in West Bank. May Allah keep safe innocent Palestinians against Barbarian Zionists. 
#اسرائیل #طوفان_الأقصی #فلسطين
#Palestine #Hamas #FreePalestine #Gaza  #Israel #IsraelPalestineWar #AlAqsaFlood",zionist,scraped_tweets_zionist_45092.json
67,2023-10-08,another zionist down ,zionist,scraped_tweets_zionist_45092.json
68,2023-10-08,"https://x.com/FareedZakaria/status/1711073549593493988?t=ELEUol_9Qn5HKNRhHcKtSw&s=09…
I didn't know to what point westerners were  brainwashed by Zionist media,until I read the comments about this interview. Most Americans are totally ignorant of the Palestinian struggle against occupation...",zionist,scraped_tweets_zionist_45092.json
69,2023-10-08,"Your Jewish friends are not doing ok right now. Even the ones who have spent years steeped in the conflict and who have been fighting for peace & human rights for all.

The epigenetic trauma of seeing Jews pulled from their homes, kidnapped, & killed — it’s real. 1/",zionist,scraped_tweets_zionist_45092.json
70,2023-10-08,entire cast of tvd and the originals are zionists this is why they all flopped as actors,zionist,scraped_tweets_zionist_45092.json
71,2023-10-08,Paul Wesley,zionist,scraped_tweets_zionist_45092.json
72,2023-10-08,"Amen brother or sister or other 

We will not allow the Zionists to impose the gender binary on us. History is on our side.",zionist,scraped_tweets_zionist_45092.json
73,2023-10-08,"I've seen some ridiculous Zionist supporting rubbish this weekend, once again Penny the sword swallowing Admiral of the world's navy takes it to another level of pathetic",zionist,scraped_tweets_zionist_45092.json
74,2023-10-08,Israel’s security is our security. x.com/RishiSunak/sta…,zionist,scraped_tweets_zionist_45092.json
75,2023-10-08,Could it possibly be that the Zionists' government wanted it to happen?  That way they have an excuse to implement the final solution to the Palestinian problem?,zionist,scraped_tweets_zionist_45092.json
76,2023-10-08,"The last few days have uncovered how deeply imbedded zionist intent is in the far right internet community, and the effort to graft zionism to the principles of white ethnonationalism despite Jews being the mpst dangerous extant opponents of white peoples and their civilization.",zionist,scraped_tweets_zionist_45092.json
77,2023-10-08,Karlie Kloss is Zionist this is not news,zionist,scraped_tweets_zionist_45092.json
78,2023-10-08," @BBCNews
 guest compares Hamas onslaught to Warsaw Ghetto Uprising, calls the Hamas slaughter ""moral.""

This is the same man who accused “most Jews of being evil,” and referred to Zionists as  “the most despicable filth.”",zionist,scraped_tweets_zionist_45092.json
79,2023-10-08,"Why do people not understand this but I’m going to be straight up with you:

1. What Hamas did was evil 

2. What Israel is doing to the Palestinians is evil 

3. Both think each other are the terrorists 

4. One is in an open air prison 

5. The other has a right to defend… x.com/unyeilding_h/s…",zionist,scraped_tweets_zionist_45092.json
80,2023-10-08,"From a conservative white American POV , I think this is a very balanced take .. dare I say, it’s way balanced that our Desi zionists ..",zionist,scraped_tweets_zionist_45092.json
81,2023-10-08,"By the very definition that these Zionist use, that the land of Israel belonged to them from thousands of years ago (even though Jews were exiled) and left Israel.

Does this mean the indigenous people the natives of America should take back their land from the new occupiers ? ",zionist,scraped_tweets_zionist_45092.json
82,2023-10-08,"I agree, the literal worship of an image of horrible death has been strange",zionist,scraped_tweets_zionist_45092.json
83,2023-10-08,"Satanists, degenerate zionists and other lepers do not understand that the crucifix represents Jesus Christ's victory over death.

Keep your concern about Jesus and his name out of your filthy mouthes.",zionist,scraped_tweets_zionist_45092.json
84,2023-10-08,"Superb summing up  by 
@Lowkey0nline
 of the 
the systematic brutality of the Zionist entity.

Israel flagrantly and arrogantly ignores  international law and peaceful protests.

Now Palestinians are 
rising up against evil
which is why they deserve
 our support.
Essential watch",zionist,scraped_tweets_zionist_45092.json
85,2023-10-08,"Has anybody else noticed how some who usually support #Palestine are now suddenly condemning #Palestinian ""violence""? They want Palestinians SILENT or DEAD! They conveniently forgot SEVENTY-FIVE years of #zionist VIOLENCE against Palestinians!",zionist,scraped_tweets_zionist_45092.json
86,2023-10-08,"[Automated] Residents of the village of Qaryut, south of #Nablus, confront an attack by settlers on the village and clashes erupt.",zionist,scraped_tweets_zionist_45092.json
87,2023-10-08,Rabid zionist settlers attack a Palestinian village,zionist,scraped_tweets_zionist_45092.json
88,2023-10-08,I woke up from my Zionist Jewish brainwashing during the 2014 War on Gaza. It took a LOT of difficult research as well as reaching out to other pro-Palestinian Jews for help in understanding but I know the truth now. This video clinched it for me: An Israeli Soldier's Story -…,zionist,scraped_tweets_zionist_45092.json
89,2023-10-08,This is the rally in NYC and someone is displaying the swastika what is going on here?,zionist,scraped_tweets_zionist_45092.json
90,2023-10-08,It’s pathetic how western progressives have been so blatantly duped into thinking this is not representative of anti-Zionist ideology.,zionist,scraped_tweets_zionist_45092.json
91,2023-10-08,"BREAKING: Downing Street is lit up in the Israel flag this evening after the government asked that all its buildings use appropriate coloured lighting to show solidarity with the country

https://trib.al/Rx0iR33",zionist,scraped_tweets_zionist_45092.json
92,2023-10-08,"The Palestinian view from the West Bank: my conversation with Palestinian activist and legislator @MustafaBarghoti, who is not connected to Hamas, about the terrorist group’s offensive in southern Israel",zionist,scraped_tweets_zionist_45092.json
93,2023-10-08,"Crocodile tears by any zionist who says that Palestinians pose a risk to Christians when Israel has been decimating the communities there for decades, with no sign of slowing down in the last months alone.",zionist,scraped_tweets_zionist_45092.json
94,2023-10-08,"Even while the 
@joebiden
-armed Zionist enemy is massacring whole families in Gaza, its “IDF” terrorists have murdered 14 Palestinians in the West Bank since Saturday morning. Everywhere the people are resisting the savage colonial onslaught.",zionist,scraped_tweets_zionist_45092.json
95,2023-10-08,Britain just reminding everyone they helped create the apartheid state of Israel and many British soldiers joined in the Zionist militia with their war crimes during the Nakba and creation of apartheid.,zionist,scraped_tweets_zionist_45092.json
96,2023-10-08,"No. Many 
@BBCWorld
 staff are Zionists. It's a pro Netanyahu viewpoint only. Gone are the days when 
@BBCWorld
 was a broadcaster of truth & integrity.",zionist,scraped_tweets_zionist_45092.json
97,2023-10-08,i need y’all to maybe start retweeting resources to help palestine and inform your mutuals instead of repeatedly retweeting the fact that oh nooooo sarah michelle geller is a zionist :/,zionist,scraped_tweets_zionist_45092.json
98,2023-10-08,"Jews everywhere understand this. They're just censored for saying it.

A lot of effort was put into brainwashing Zionists.",zionist,scraped_tweets_zionist_45092.json
99,2023-10-08,Britain is a Zionist state. Not surprising. Most white Brits silently know and acknowledge it. I worked at the BBC for 26 years in news. Not once have I ever heard from a colleague that their government actively supports an apartheid in the Middle East. Never. In news.,zionist,scraped_tweets_zionist_45092.json
100,2023-10-08,"Wow that's crazy. You know, if you wanted ""Hamas"" to stop being a factor in Middle Eastern politics the shortest pathway to it is eliminating their closest source of financial and institutional support: the Zionist Entity.",zionist,scraped_tweets_zionist_45092.json
101,2023-10-08,"I’ve seen a lot of videos from the Ukraine war on this app and most of it, though brutal, looked about like what you’d expect to see in war. 

In the last 24 hours I’ve seen raped and beaten women paraded around, some of whom were dead, children being terrorized and abused and an…",zionist,scraped_tweets_zionist_45092.json
102,2023-10-08,"government is the funder of the ZionistOccupation, Apartheid & Ethnic Cleansing of
So theywanna be directly involved now?
Like in          the list is kinda endless …",zionist,scraped_tweets_zionist_45092.json
103,2023-10-08,"BREAKING: 'If the U.S decides to Directly Intervene in the Gaza Conflict, U.S. Bases and Troops in the Region will all become Legitimate Targets for the Axis of Resistance.'  

- Iraqi “Kata'ib Sayyid al-Shuhada Brigades” (linked to Hezbollah and Iran)",zionist,scraped_tweets_zionist_45092.json
104,2023-10-08,"Of course it does, the US shelters white supremacists, zionists, WWII Japanese medical torturer, WWII nazis, neo nazis, fascists, capitalists all for its imperialist oppression. So that tracks. #Apartheid_Israel",zionist,scraped_tweets_zionist_45092.json
105,2023-10-08,"America stands with Israel 

#ALWAYS",zionist,scraped_tweets_zionist_45092.json
106,2023-10-08,"Yes. There are. Lots of them. 

All taking Zionist apartheid money from AIPAC.",zionist,scraped_tweets_zionist_45092.json
107,2023-10-08,"In the 1949 Israeli Constitute Assembly elections, left wing parties received 57% of the vote, right wing parties received 27% of the vote, and “General Zionists” liberal centrist parties received 16%",zionist,scraped_tweets_zionist_45092.json
108,2023-10-09,THREAD OF CELEBRITIES YOU SHOULD UNFOLLOW. ps: they support israel,zionist,scraped_tweets_zionist_45092.json
109,2023-10-09,qrts saw their faves in it and started jumping op bcs “ppl are dying and you’re looking at instagram likes” as if they said this thread would end the war but supporting a celebrity means giving them money and i’d like to be told when my money goes to a zionist,zionist,scraped_tweets_zionist_45092.json
110,2023-10-09,"I would love to - but while I’m dealing with post-tooth extraction pain and also currently on a NegCom meeting for my union to end this strike - im being attacked from many fronts like Musk himself sent an attack after me. 

I’m dealing w/ people purposefully assuming wrong povs",zionist,scraped_tweets_zionist_45092.json
111,2023-10-09,"Palestinians are rising up, and they have been for decades, since before the Zionist entity even officially came to exist. They will continue to until the colonization of Palestine ends.",zionist,scraped_tweets_zionist_45092.json
112,2023-10-09,There is no Zionist who is America First. x.com/Kahlissee/stat…,zionist,scraped_tweets_zionist_45092.json
113,2023-10-09,Alt-Righters have discovered that strange Zionist bodybuilders pushing TND turned out not to be pro-American or pro-white.,zionist,scraped_tweets_zionist_45092.json
114,2023-10-09,unfollowing everyone that is a zionist >>>,zionist,scraped_tweets_zionist_45092.json
115,2023-10-09,"yeah, I’m a zionist (Jewish refugees should have a state in Zion National Park)",zionist,scraped_tweets_zionist_45092.json
116,2023-10-09,There is no Zionist that is America First.,zionist,scraped_tweets_zionist_45092.json
117,2023-10-09,Bro don't share half naked pic of that fahisha zionist,zionist,scraped_tweets_zionist_45092.json
118,2023-10-09,"The place I first saw it reported on is a far right Zionist publication the anon report is of a man who saw a video of it happening. So many degrees of separation 
I don't doubt that the violence of war is horrible, but it's clear that this is an agenda to demonize Palestinians",zionist,scraped_tweets_zionist_45092.json
119,2023-10-09,"Hi, Deni and Ajla. I'm Israeli in case you didn't know 

I'm also against the occupation. I actively protest against it every week, and vote in every election to the party that wants to end it. I am not a Zionist. I just happened to be born here >>",zionist,scraped_tweets_zionist_45092.json
120,2023-10-09,"Additionally the only source of this so far (that I've seen) is an unverified, nameless quote from an article in The Tablet, a right wing Zionist newspaper.",zionist,scraped_tweets_zionist_45092.json
121,2023-10-09,having a translated hebrew version isnt zíonist but an author supporting the selling of the book in ísrael definitely means that they don't care about palestínians,zionist,scraped_tweets_zionist_45092.json
122,2023-10-09,and being in a country where the majority are zionists makes me wanna off myself. nothing i say will help educate them. but i appreciate the very few people who reach out to know more (a total of 1 person actually),zionist,scraped_tweets_zionist_45092.json
123,2023-10-09,"It’s not though. 
Zionists are not all Israel. Just as Hamas is not all Palestinians. 

And my original post wasn’t about Gaza or the right of Palestine to be free. 

It was about terrorism and murder of innocents being wrong. What part of that do you argue with? 
Truly confused.",zionist,scraped_tweets_zionist_45092.json
124,2023-10-09,"Yes, which kinda proved the Zionists contentions right",zionist,scraped_tweets_zionist_45092.json
125,2023-10-09,"Lol imagine thinking ur entitled to a response from a celebrity. Oh wait, ur a zionist. Entitlement is all you know...",zionist,scraped_tweets_zionist_45092.json
126,2023-10-09,Didn’t think I’d need to clarify but this tweet is not against her educating herself and supporting palestine. It’s about the initial action that so many celebrities also did. Don’t interact if you’re a zionist.,zionist,scraped_tweets_zionist_45092.json
127,2023-10-09,Being Jewish does not mean that they should also be a Zionist,zionist,scraped_tweets_zionist_45092.json
128,2023-10-09,"Just no room for nuance in this discussion it seems. In their frenzy to court Zionists and reactionaries they lose their humanity. 

It is possible and preferable to condemn terror attacks while recognizing the slow-rolling genocide on Palestinians. 

Transparent and horrifying.",zionist,scraped_tweets_zionist_45092.json
129,2023-10-09,Never listen to Shatter. He's a Zionist c unt.,zionist,scraped_tweets_zionist_45092.json
130,2023-10-09,damn zionist propaganda gets wild,zionist,scraped_tweets_zionist_45092.json
131,2023-10-09,"The death toll in Israel from the Hamas assault has risen to over 700 people. This is the largest amount of Jewish people killed – because they are Jewish - in one single day since the Holocaust.

May the memories of the victims forever be a blessing.",zionist,scraped_tweets_zionist_45092.json
132,2023-10-09,Why do 90% of pro ukro shills also have to be pro Zionist? https://x.com/Osinttechnical/Osinttechnical/status/1711521963238133845…,zionist,scraped_tweets_zionist_45092.json
133,2023-10-09,"WAR CRIME ALERT

Hamas is broadcasting a call to arms to attack Jews wherever they might be.

The imagery speaks for itself.

Caption:
“an open invitation.

Our steadfast people, we call on you to mobilize & clash in all areas of contact.

Today is an epic day of the flood of…",zionist,scraped_tweets_zionist_45092.json
134,2023-10-09,"The cuckservatives went from ""dont believe all women"" to ""believe all zionist propaganda"" real fast ",zionist,scraped_tweets_zionist_45092.json
135,2023-10-09,"At my school, I am desperately trying to draft something that will not be rejected by an extremely censorious editorial board that is openly hostile to all ""Zionists."" We are discovering just how violent the ""anti-normalization""/BDS world hopes to be.",zionist,scraped_tweets_zionist_45092.json
136,2023-10-09,"No, they cannot, because their homes and lands were simply taken by force to turn them into Zionist settlements.
The Israeli occupation controls everything, including electricity, energy, medicines, and food. Yes, they do not have the slightest human rights under this occupation.",zionist,scraped_tweets_zionist_45092.json
137,2023-10-09,"Most far left Israelis even including much of Palestinian Arab Israelis will not be able to support the Palestinian uprising today without temporization and reservation.

But they may reasonably be key to breaking the zionist regime over the next period to come.And indispensable.",zionist,scraped_tweets_zionist_45092.json
138,2023-10-09,"They stood by and helped palestinians in east Jerusalem protect their homes and prevent settlers from occupying them, by the way, i barely saw any attention to this from western allies and media",zionist,scraped_tweets_zionist_45092.json
139,2023-10-09,"The only islam grifter here is you

Your lack of awareness about the situation in Palestine & what they’ve experienced is glaring

How can you be so gullible as to believe every piece of Zionist-backed propaganda that flies your way all because your ex boyfriend broke your heart?",zionist,scraped_tweets_zionist_45092.json
140,2023-10-09,girl the strike and your tooth did not make you a zionist like what is going on here,zionist,scraped_tweets_zionist_45092.json
141,2023-10-09,"How many Palestinian children have the Zionists killed in the past few years?  
It is a lot. How many have they killed in just the past 12 hours of their bombing campaigns.",zionist,scraped_tweets_zionist_45092.json
142,2023-10-09,don’t you support the Zionist who have colonised and been displacing the Palestinian people for the past 75?,zionist,scraped_tweets_zionist_45092.json
143,2023-10-09,"In the 1930s, the Nazis branded the Jews as ‘rats’.

Zionist Jews brand Palestinians as ‘animals’.

How the wheel turns……",zionist,scraped_tweets_zionist_45092.json
144,2023-10-09,"This is genocidal.

Israeli Defense Minister Yoav Gallant: 

""I have ordered a complete siege on the Gaza Strip. There will be no electricity, no food, no fuel, everything is closed. We are fighting human animals and we act accordingly.""",zionist,scraped_tweets_zionist_45092.json
145,2023-10-09,"Joe Biden is quoted by Wolf Blitzer on #CNN to have said “you don’t have to be Jewish to be a Zionist”.
Nor, I would venture from experience with friends, do you have to be a Zionist just because you’re Jewish.
There are opinions on all sides.",zionist,scraped_tweets_zionist_45092.json
146,2023-10-09,you’re not even trying to hide you’re a zionist oh my god,zionist,scraped_tweets_zionist_45092.json
147,2023-10-09,"My whole family believes in a two state solution. We don’t like Netanyahu. Including my oldest kids who are Jewish. To reduce this to simplistic “us against them” is not only false, it furthers fighting. 

Everyone deserves a homeland.
Killing is wrong.
Feel free to unfollow x.com/Nintender69/st…",zionist,scraped_tweets_zionist_45092.json
148,2023-10-09,"Seeing way too many people rush to condemn the violence of the colonized, sometimes even spreading fabricated racist narratives, without reckoning with WHY that violence exists and has come to be for so long. 

Zionism is the root cause. The Zionist entity must be uprooted.",zionist,scraped_tweets_zionist_45092.json
149,2023-10-09,"What did the zionist make you do on video, Jordan?",zionist,scraped_tweets_zionist_45092.json
150,2023-10-09,""" Jews"" not "" Zionists "". Take note.",zionist,scraped_tweets_zionist_45092.json
151,2023-10-09,"Absolutely not. I’m engaging with people who are doing that. 
I’m blocking people who are being jerks, attacking me and assigning false POVs to me. 
Your language makes you the latter.",zionist,scraped_tweets_zionist_45092.json
152,2023-10-09,the people you are blocking are people trying to educate you on something you very clearly are not educated on. you are the person attacking people and throwing around antisemitism labels in an attempt to deflect from the fact that you are a zionist.,zionist,scraped_tweets_zionist_45092.json
